HashId,ChainId,ChainName,ParentChainId,ParentChainName,StoreName,StoreNumber,Address,Address2,City,State,PostalCode,Country,Latitude,Longitude,GeoAccuracy,PhoneNumber,status_norm,open_date,close_date,SiteId,Label,DistributorName,StoreType,us_locationcount_latest,ScrapeDate
566-b6de221ccad1658816eba620121d4541-559dbfdcfa3684405bb04626327ba1c0,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - Littleton Coal Mine,114069,6688 West Coal Mine Ave,,Littleton,CO,80128,United States,39.5938757,-105.0703636,G2S-ROOFTOP-A,(303) 379-9024,OPEN,,2019-07-16,44851.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-502d93a2b8bbf6cfc18155d80bdd6db6-8661262970d382e79f0ed67f85ddf88f,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Littleton Columbine Knolls,61197,8176 S Wadsworth Blvd #C,,Littleton,CO,80128,United States,39.5680673,-105.0799233,G2S-GEOMETRIC_CENTER-A,(720) 458-6630,OPEN,2017-07-26,,35604.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-502d93a2b8bbf6cfc18155d80bdd6db6-8661262970d382e79f0ed67f85ddf88f,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Littleton Columbine Knolls,61197,8176 S Wadsworth Blvd #C,,Littleton,CO,80128,United States,39.5680673,-105.0799233,G2S-GEOMETRIC_CENTER-A,(720) 458-6630,OPEN,,2019-07-16,35604.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-0e5a559743c7b70f4cc08d8c657e2ec1-bd42729db5e2f74160c02b5041736376,566,Bentley's Pet Stuff,,,Highlands Ranch,97612,2000 County Line Road,,Littleton,CO,80126,United States,39.5652165188822,-104.962648484655,MANUAL,(720) 492-2908,OPEN,2017-04-27,,33029.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-0e5a559743c7b70f4cc08d8c657e2ec1-bd42729db5e2f74160c02b5041736376,566,Bentley's Pet Stuff,,,Highlands Ranch,160,2000 County Line Road,,Littleton,CO,80126,United States,39.5652165188822,-104.962648484655,MANUAL,(720) 492-2908,OPEN,,2019-10-08,33029.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-17955ea387e593b9aa5607dd66076df2-26218325b07545ed9e3ff2fb2b51204c,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,61204,"4196 IL Rt. 83, Unit D",,Long Grove,IL,60047,United States,42.1817539,-87.9888472999999,G2U-ROOFTOP,(847) 793-0500,OPEN,2017-04-27,,49166.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-b497064ed3a8ec67595235780bad75b6-0c81cecc3a84e6f86f9b950f605efde2,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - WI | Menomonee Falls,61244,N95 W18397 County Line Rd,,Menomonee Falls,WI,53051,United States,43.1900622,-88.1377172,G2U-ROOFTOP,,OPEN,2017-04-27,,71819.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-b497064ed3a8ec67595235780bad75b6-0c81cecc3a84e6f86f9b950f605efde2,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - WI | Menomonee Falls,,N95 W18397 County Line Rd,,Menomonee Falls,WI,53051,United States,43.1900622,-88.1377172,G2U-ROOFTOP,,OPEN,,2022-11-24,71819.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-8c3383beb13859cd83cc654307a00fb0-577996eb57ca0d3c1526032163e4ad5d,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,61249,2532 E Oklahoma Avenue,,Milwaukee,WI,53207,United States,42.988296,-87.877203,G2S-ROOFTOP-A,(414) 482-7387,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-c09065a619e80172aed967d0d38d08db-a7b31dd5746daa0faaecf27420da5330,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Uptown,61231,1439 West Lake Street,,Minneapolis,MN,55408,United States,44.9481474,-93.2993918,G2S-ROOFTOP-A,(612) 345-7638,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-c09065a619e80172aed967d0d38d08db-a7b31dd5746daa0faaecf27420da5330,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Uptown,61231,1439 West Lake Street,,Minneapolis,MN,55408,United States,44.9481474,-93.2993918,G2S-ROOFTOP-A,(612) 345-7638,OPEN,,2019-07-16,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-42da3deba5398c8152f4c196bbed819e-9768340d527cc973e66ea94b90f0b5c9,566,Bentley's Pet Stuff,,,Boulevard Commons,91946,"5315 Lyndale Ave S, Suite C2",,Minneapolis,MN,55419,United States,44.9060745,-93.2880305,G2U-ROOFTOP,(612) 315-4346,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-42da3deba5398c8152f4c196bbed819e-9768340d527cc973e66ea94b90f0b5c9,566,Bentley's Pet Stuff,,,Boulevard Commons,144,"5315 Lyndale Ave S, Suite C2",,Minneapolis,MN,55419,United States,44.9060745,-93.2880305,G2U-ROOFTOP,(612) 315-4346,OPEN,,2020-01-03,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-975f50d3a41ab8aa94a5e794b5dad496-eb08463fb02d8d0017dc285b41ff708a,566,Bentley's Pet Stuff,,,"MT| Dee-O-Gee, Missoula, MT",68,"3275 N. Reserve St, Ste G",,Missoula,MT,59808,United States,46.8945261,-114.0411103,G2U-ROOFTOP,,OPEN,2021-05-10,,8088.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-975f50d3a41ab8aa94a5e794b5dad496-eb08463fb02d8d0017dc285b41ff708a,566,Bentley's Pet Stuff,,,"MT| Dee-O-Gee, Missoula, MT",68,"3275 N. Reserve St, Ste G",,Missoula,MT,59808,United States,46.8945261,-114.0411103,G2U-ROOFTOP,,OPEN,2021-06-28,2022-08-12,8088.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-26e9cbcff12dde7aff2e8ac15da95768-3bb2e45da377f485906e13f67d50ae49,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,57,3701 S. Moorland Road,,New Berlin,WI,53151,United States,42.9773286,-88.1090218,G2U-ROOFTOP,(262) 505-6566,OPEN,2020-09-02,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-26e9cbcff12dde7aff2e8ac15da95768-3bb2e45da377f485906e13f67d50ae49,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,,3701 S. Moorland Road,,New Berlin,WI,53151,United States,42.9773286,-88.1090218,G2U-ROOFTOP,(262) 505-6566,OPEN,2020-10-25,2023-08-23,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-e83064722f6f32282261e30a78b7f309-c14144fec523f358fa3a62309dab0b35,566,Bentley's Pet Stuff,,,New Berlin,61246,3701 S. Moorland Road,,New Berlin,WI,53151,United States,42.9773312,-88.1090233,G2S-ROOFTOP-A,(262) 505-6566,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-e83064722f6f32282261e30a78b7f309-c14144fec523f358fa3a62309dab0b35,566,Bentley's Pet Stuff,,,New Berlin,154,3701 S. Moorland Road,,New Berlin,WI,53151,United States,42.9773312,-88.1090233,G2S-ROOFTOP-A,(262) 505-6566,OPEN,,2020-07-30,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-0baad79dc5d4b3aa79b02255d94d0efa-1f7666a18c1ce625fbfe74efab34b3ba,566,Bentley's Pet Stuff,,,GA| Pooch N' Paws Peachtree,60,Peachtree Corners GA 30092,,Norcross,GA,30092,United States,33.9790412,-84.2195390999999,G2U-ROOFTOP,(770) 446-6672,OPEN,2021-05-10,,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-0baad79dc5d4b3aa79b02255d94d0efa-1f7666a18c1ce625fbfe74efab34b3ba,566,Bentley's Pet Stuff,,,GA| Pooch N' Paws Peachtree,60,Peachtree Corners GA 30092,,Norcross,GA,30092,United States,33.9790412,-84.2195390999999,G2U-ROOFTOP,(770) 446-6672,OPEN,2021-06-28,2021-08-23,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-ae02417aeae47f449492649040c7a7d4-74f687bb3cfd7fac7e35fe612713870e,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff O'Fallon,61243,2285 Hwy K,,O'Fallon,MO,63368,United States,38.7781693,-90.7007709,G2S-ROOFTOP-A,(636) 240-0222,OPEN,2017-04-27,,38551.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-ae02417aeae47f449492649040c7a7d4-74f687bb3cfd7fac7e35fe612713870e,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff O'Fallon,61243,2285 Hwy K,,O'Fallon,MO,63368,United States,38.7781693,-90.7007709,G2S-ROOFTOP-A,(636) 240-0222,OPEN,,2019-07-16,38551.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-152200c56ce900b89ad0a2912c53f3d5-b51da1096c286a295a6981fc501e1426,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,396821,"7940 S 6th Street, Suite 103",,Oak Creek,WI,53154,United States,42.9009897,-87.9191925,G2U-ROOFTOP,(414) 301-5645,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-4dd1e6c65b54cfc18ea4b05e6c301b33-cb910815caccd353b64c16cc4eb11431,566,Bentley's Pet Stuff,,,Grandview - A Bentley's Pet Stuff Company,121506,1017 W 5th Ave. Columbus,,Ohio,United,43212,United States,39.98808,-83.0331425,ROOFTOP - AUTO,(614) 429-3281,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-4dd1e6c65b54cfc18ea4b05e6c301b33-cb910815caccd353b64c16cc4eb11431,566,Bentley's Pet Stuff,,,Grandview - A Bentley's Pet Stuff Company,121506,1017 W 5th Ave. Columbus,,Ohio,United,43212,United States,39.98808,-83.0331425,ROOFTOP - AUTO,(614) 429-3281,OPEN,,2018-01-26,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-f89305e2b1991db0af1152e20d13de58-f1efec4492c51bbb694a99281e528edd,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - Olathe,233422,14909 W 119Th St,,Olathe,KS,66062,United States,38.9111546,-94.7582991,G2S-ROOFTOP-A,(913) 839-8179,OPEN,2017-04-27,,33937.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-f89305e2b1991db0af1152e20d13de58-f1efec4492c51bbb694a99281e528edd,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - Olathe,233422,14909 W 119Th St,,Olathe,KS,66062,United States,38.9111546,-94.7582991,G2S-ROOFTOP-A,(913) 839-8179,OPEN,,2019-07-16,33937.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-54598d85d32dd53369e51234b65d88a5-aeba7d2a814028958cef71571c03b910,566,Bentley's Pet Stuff,,,FL| Munchies Natural Pet Oldsmar Florida,62,"3705 Tampa Road, #11",,Oldsmar,FL,34677,United States,28.0454803,-82.678259,G2S-ROOFTOP-A,(813) 925-0449,OPEN,2021-05-10,,33974.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-54598d85d32dd53369e51234b65d88a5-aeba7d2a814028958cef71571c03b910,566,Bentley's Pet Stuff,,,FL| Munchies Natural Pet Oldsmar Florida,62,"3705 Tampa Road, #11",,Oldsmar,FL,34677,United States,28.0454803,-82.678259,G2S-ROOFTOP-A,(813) 925-0449,OPEN,2021-06-28,2022-08-12,33974.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-5c500339257de9de5569afea3d8d41b1-3ca094107348641a612d2fe64c1553a2,566,Bentley's Pet Stuff,,,Olivette,61237,"9200 Olive Blvd, Suite 112",,Olivette,MO,63132,United States,38.6734416881093,-90.367393583992,MANUAL,(314) 801-7221,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-5c500339257de9de5569afea3d8d41b1-3ca094107348641a612d2fe64c1553a2,566,Bentley's Pet Stuff,,,Olivette,135,"9200 Olive Blvd, Suite 112",,Olivette,MO,63132,United States,38.6734416881093,-90.367393583992,MANUAL,(314) 801-7221,OPEN,,2019-10-08,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-a3bfdd88fb214bcf81d4786c6b84721b-2a0a26e0f7f78e040d4af0bee5f52234,566,Bentley's Pet Stuff,,,All 4 Pets,,5126 S. Conway Road,,Orlando,FL,32812,United States,28.4821657,-81.3322699,G2S-ROOFTOP-A,(407) 930-2666,OPEN,2023-04-22,,19358.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-7dbb01d9b86647af47c20da7d8a419a5-103c8fb15b43edd4a9f77582d2f139bd,566,Bentley's Pet Stuff,,,All 4 Pets,,425 Avalon Park S. Blvd,,Orlando,FL,32828,United States,28.5375522,-81.1492832,G2S-ROOFTOP-A,(407) 282-4406,OPEN,2023-04-22,,34336.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-a3bfdd88fb214bcf81d4786c6b84721b-2a0a26e0f7f78e040d4af0bee5f52234,566,Bentley's Pet Stuff,,,All 4 Pets,,5126 S. Conway Road,,Orlando,FL,32812,United States,28.4821657,-81.3322699,G2S-ROOFTOP-A,(407) 930-2666,OPEN,2023-05-24,2023-09-19,19358.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-7dbb01d9b86647af47c20da7d8a419a5-b6afff2f9a988503f5edaee809324ca6,566,Bentley's Pet Stuff,,,FL | All 4 Pets - Avalon Park Florida,71,425 Avalon Park S Blvd.,,Orlando,FL,32828,United States,28.5375773,-81.149596,G2C-GEOMETRIC_CENTER-A,(407) 282-4406,OPEN,2021-12-21,,34336.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-7dbb01d9b86647af47c20da7d8a419a5-b6afff2f9a988503f5edaee809324ca6,566,Bentley's Pet Stuff,,,FL | All 4 Pets - Avalon Park Florida,71,425 Avalon Park S Blvd.,,Orlando,FL,32828,United States,28.5375773,-81.149596,G2C-GEOMETRIC_CENTER-A,(407) 282-4406,OPEN,2022-01-14,2022-08-12,34336.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-08a91010a9a138a54758921d0b001e95-e31e0f95d5f91768824b8a713cb343da,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,61207,100 Main Street,,Oswego,IL,60543,United States,41.683267,-88.35263,G2S-ROOFTOP-A,(630) 551-3647,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-08a91010a9a138a54758921d0b001e95-e31e0f95d5f91768824b8a713cb343da,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,,100 Main Street,,Oswego,IL,60543,United States,41.683267,-88.35263,G2S-ROOFTOP-A,(630) 551-3647,OPEN,,2023-12-25,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-d691bbee6c09169b467c11aa0eb9a8bd-79420a6709f9f7ae3cccc6e53aab65ca,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - Overland Park,330883,6555 W. 119Th St.,,Overland Park,KS,66209,United States,38.9124848,-94.6603913,G2S-ROOFTOP-A,(913) 701-6443,OPEN,2017-04-27,,41120.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-d691bbee6c09169b467c11aa0eb9a8bd-79420a6709f9f7ae3cccc6e53aab65ca,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff - Overland Park,330883,6555 W. 119Th St.,,Overland Park,KS,66209,United States,38.9124848,-94.6603913,G2S-ROOFTOP-A,(913) 701-6443,OPEN,,2019-07-16,41120.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-ec9fd474bf8ba20e8fc19f2677cddc8b-4ff6d7dbc22892ba3e73d2fa1e0d895d,566,Bentley's Pet Stuff,,,CO| Parker,61200,13097 S. Parker Rd,,Parker,CO,80134,United States,39.4788594811515,-104.759383160713,MANUAL,,OPEN,2017-04-27,,3936.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-ec9fd474bf8ba20e8fc19f2677cddc8b-4ff6d7dbc22892ba3e73d2fa1e0d895d,566,Bentley's Pet Stuff,,,CO| Parker,13,13097 S. Parker Rd,,Parker,CO,80134,United States,39.4788594811515,-104.759383160713,MANUAL,,OPEN,,2022-08-12,3936.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-c29d61eadee94d96a864768c0e1e2b21-dd33f51b3d0d39b0f079fad102a19b88,566,Bentley's Pet Stuff,,,GA| Pooch N' Paws Peachtree,60,"5185 Peachtree Pkwy #102,",,Peachtree Corners,GA,30092,United States,33.980965,-84.2174544,G2S-ROOFTOP-A,(770) 446-6672,OPEN,2021-02-19,,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-c29d61eadee94d96a864768c0e1e2b21-dd33f51b3d0d39b0f079fad102a19b88,566,Bentley's Pet Stuff,,,GA| Pooch N' Paws Peachtree,60,"5185 Peachtree Pkwy #102,",,Peachtree Corners,GA,30092,United States,33.980965,-84.2174544,G2S-ROOFTOP-A,(770) 446-6672,OPEN,2021-03-20,2021-06-28,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-4a93f626473f131a60adaf1e021b1525-8b183bcc45a46711792e1e4260fb1f26,566,Bentley's Pet Stuff,,,Pooch N Paws (Peachtree) - Grooming Available,214,5185 Peachtree Parkway,,Peachtree Corners,GA,30092,United States,33.978898,-84.2196769999999,G2U-ROOFTOP,(770) 446-6672,OPEN,2019-04-20,,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-4a93f626473f131a60adaf1e021b1525-8b183bcc45a46711792e1e4260fb1f26,566,Bentley's Pet Stuff,,,Pooch N Paws (Peachtree) - Grooming Available,214,5185 Peachtree Parkway,,Peachtree Corners,GA,30092,United States,33.978898,-84.2196769999999,G2U-ROOFTOP,(770) 446-6672,OPEN,2019-07-16,2020-07-30,794.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-8d99e7fe1e682cc281b0cb85becf738c-0309568c07dc3c176d3f401896ab8dd9,566,Bentley's Pet Stuff,,,Wags To Whiskers - Plainfield,,15420  Rte 59 #104,,Plainfield,IL,60544,United States,41.6016426,-88.2025222,G2S-ROOFTOP-A,(815) 436-5957,OPEN,2024-10-29,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-990038fbdc7c81cd3c4dbc11ed595e52-7dda110bd5a381ef46517ce838991f00,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff,61248,"9250 76th Street, Suite E",,Pleasant Prarie,WI,53158,United States,42.5658619,-87.919536,G2S-ROOFTOP-A,(262) 764-6461,OPEN,2017-07-26,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-f9c18ae15098fc09f8f92bef207549c9-c89b903802d1befbd97b5af05c4fd56d,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Plymouth,61234,1115 Vicksburg Ln,,Plymouth,MN,55447,United States,44.9913462,-93.4822363,G2S-ROOFTOP-A,(763) 476-7372,OPEN,2017-04-27,,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-f9c18ae15098fc09f8f92bef207549c9-c89b903802d1befbd97b5af05c4fd56d,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Plymouth,61234,1115 Vicksburg Ln,,Plymouth,MN,55447,United States,44.9913462,-93.4822363,G2S-ROOFTOP-A,(763) 476-7372,OPEN,,2019-07-16,,Bentley's Pet Stuff,,,29.0,2025-03-24
566-13ae287ee21dbf39f771ab089ad91b4e-8a019d494f7080379e759a6692fb31c6,566,Bentley's Pet Stuff,,,Bentley's Pet Stuff Pooler,86805,473 Pooler Parkway,,Pooler,GA,31322,United States,32.1347483,-81.2515839,G2U-ROOFTOP,(912) 330-8852,OPEN,2017-07-26,,27280.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-effd5cc9dafdb9622e6e5850adcae061-8a019d494f7080379e759a6692fb31c6,566,Bentley's Pet Stuff,,,TailsSpin Pooler Martketplace - A Bentley's Pet Stuff Company,86805,473 Pooler Pkwy,,Pooler,GA,31408,United States,32.1347483,-81.2515839,ROOFTOP,912-330-8852,OPEN,2017-04-27,,27280.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-effd5cc9dafdb9622e6e5850adcae061-8a019d494f7080379e759a6692fb31c6,566,Bentley's Pet Stuff,,,TailsSpin Pooler Martketplace - A Bentley's Pet Stuff Company,86805,473 Pooler Pkwy,,Pooler,GA,31408,United States,32.1347483,-81.2515839,ROOFTOP,912-330-8852,OPEN,,2018-01-26,27280.0,Bentley's Pet Stuff,,,29.0,2025-03-24
566-48e02f90f2c92d243778e4e81db9446d-11147bf0fc73abadbda56ccbef9d77a5,566,Bentley's Pet Stuff,,,WI | Racine,61252,5658 Washington Ave.,,Racine,WI,53406,United States,42.7196086,-87.8485448,G2U-ROOFTOP,(262) 583-3034,OPEN,2017-04-27,,6466.0,Bentley's Pet Stuff,,,29.0,2025-03-24
