ChainId,ChainName,Date,Time,LocationCount,UsLocationCount
3715,Pet Planet,2023-10-09,09:00:43.08112,58,12
3715,Pet Planet,2023-11-02,10:21:48.24079,57,12
3715,Pet Planet,2023-11-27,09:06:23.670595,57,12
3715,Pet Planet,2023-12-21,09:07:53.513159,56,12
3715,Pet Planet,2024-01-15,09:01:19.827013,58,12
3715,Pet Planet,2024-02-09,09:09:37.272236,55,12
3715,Pet Planet,2024-04-19,17:32:22.151245,55,12
3715,Pet Planet,2024-07-02,21:03:17.775422,56,13
3715,Pet Planet,2024-09-10,00:21:43.855198,56,13
3715,Pet Planet,2024-10-05,09:02:28.587414,56,13
3715,Pet Planet,2024-10-29,09:02:18.565416,56,13
3715,Pet Planet,2025-02-11,18:04:44.759191,56,13
3715,Pet Planet,2025-04-29,22:15:01.104619,56,13
3716,Pet Pros,2017-06-06,22:31:35.202,24,24
3716,Pet Pros,2017-12-01,09:00:51.493391,24,24
3716,Pet Pros,2018-01-01,09:00:22.543812,24,24
3716,Pet Pros,2018-01-31,09:01:33.304258,24,24
3716,Pet Pros,2018-05-02,09:01:23.706143,24,24
3716,Pet Pros,2018-07-30,09:03:08.249721,24,24
3716,Pet Pros,2018-10-29,09:04:39.277731,23,23
3716,Pet Pros,2019-01-25,16:28:42.508276,23,23
3716,Pet Pros,2019-04-25,09:00:46.108624,23,23
3716,Pet Pros,2019-07-20,09:05:24.00338,23,23
3716,Pet Pros,2019-10-11,12:37:30.533589,23,23
3716,Pet Pros,2020-01-03,22:26:50.483155,23,23
3716,Pet Pros,2020-01-14,19:07:35.509117,18,18
3716,Pet Pros,2020-05-21,09:09:20.005786,18,18
3716,Pet Pros,2020-08-20,09:00:54.488496,18,18
3716,Pet Pros,2020-11-19,09:04:20.235157,18,18
3716,Pet Pros,2021-02-22,09:18:22.784011,18,18
3716,Pet Pros,2021-05-18,09:33:24.278701,18,18
3716,Pet Pros,2021-08-13,09:00:31.138249,19,19
3716,Pet Pros,2021-11-12,09:00:18.334992,19,19
3716,Pet Pros,2022-02-05,09:03:56.998304,19,19
3716,Pet Pros,2022-05-06,09:06:21.83429,19,19
3716,Pet Pros,2022-07-29,09:04:33.145337,19,19
3716,Pet Pros,2022-10-24,09:07:11.314407,20,20
3716,Pet Pros,2023-01-20,23:07:59.124439,23,23
3716,Pet Pros,2023-04-24,09:13:57.508327,21,21
3716,Pet Pros,2023-07-22,10:43:53.15054,24,24
3716,Pet Pros,2023-10-16,09:03:26.389401,24,24
3716,Pet Pros,2024-01-09,09:30:11.795469,21,21
3716,Pet Pros,2024-04-03,09:01:42.068356,21,21
3716,Pet Pros,2024-10-30,22:40:14.891234,21,21
3716,Pet Pros,2024-10-30,23:34:28.926767,19,19
3718,Pet Supermarket,2017-06-07,15:40:46.126,190,180
3718,Pet Supermarket,2018-01-01,09:00:27.526844,242,211
3718,Pet Supermarket,2018-01-31,09:01:53.319016,242,212
3718,Pet Supermarket,2018-05-02,09:01:38.73746,214,214
3718,Pet Supermarket,2018-07-30,09:03:16.843123,205,205
3718,Pet Supermarket,2018-10-29,09:05:01.339384,208,208
3718,Pet Supermarket,2019-01-25,16:29:21.50676,212,212
3718,Pet Supermarket,2019-04-25,09:00:56.041499,219,218
3718,Pet Supermarket,2019-05-25,21:51:13.709284,221,220
3718,Pet Supermarket,2019-06-18,19:01:38.479299,221,220
3718,Pet Supermarket,2019-07-12,21:47:37.431099,229,229
3718,Pet Supermarket,2019-08-16,19:49:32.647601,223,223
3718,Pet Supermarket,2019-09-13,15:40:29.795167,223,223
3718,Pet Supermarket,2019-10-07,15:56:25.399814,223,223
3718,Pet Supermarket,2019-11-04,16:45:23.787214,223,223
3718,Pet Supermarket,2019-12-09,17:06:49.196677,222,222
3718,Pet Supermarket,2020-01-03,23:54:45.910692,222,222
3718,Pet Supermarket,2020-01-27,16:48:17.301331,222,222
3718,Pet Supermarket,2020-02-26,16:14:11.306259,222,222
3718,Pet Supermarket,2020-05-18,18:29:44.520136,222,222
3718,Pet Supermarket,2020-07-07,19:38:33.196473,223,223
3718,Pet Supermarket,2020-08-07,15:22:15.352901,219,219
3718,Pet Supermarket,2020-09-09,01:14:28.133261,219,219
3718,Pet Supermarket,2020-10-13,15:18:52.610593,219,219
3718,Pet Supermarket,2020-11-17,15:55:56.217472,219,219
3718,Pet Supermarket,2020-12-09,16:45:49.690215,218,218
3718,Pet Supermarket,2021-01-11,17:30:05.447152,218,218
3718,Pet Supermarket,2021-02-15,17:23:10.739782,217,217
3718,Pet Supermarket,2021-03-17,09:23:51.165619,217,217
3718,Pet Supermarket,2021-04-10,09:11:48.731961,217,217
3718,Pet Supermarket,2021-05-05,09:02:25.702058,216,216
3718,Pet Supermarket,2021-05-31,10:15:19.925619,215,215
3718,Pet Supermarket,2021-06-24,09:09:42.618212,214,214
3718,Pet Supermarket,2021-07-19,09:05:37.420659,214,214
3718,Pet Supermarket,2021-08-14,09:08:24.724685,214,214
3718,Pet Supermarket,2021-09-14,16:01:49.101727,213,213
3718,Pet Supermarket,2021-10-18,15:48:36.20563,215,215
3718,Pet Supermarket,2021-11-18,15:02:33.942726,217,217
3718,Pet Supermarket,2021-12-13,09:02:41.513027,217,217
3718,Pet Supermarket,2022-01-06,09:00:44.710925,217,217
3718,Pet Supermarket,2022-02-01,09:10:22.140754,217,217
3718,Pet Supermarket,2022-02-26,09:01:58.132534,217,217
3718,Pet Supermarket,2022-03-21,16:10:52.586107,217,217
3718,Pet Supermarket,2022-04-21,09:00:36.310551,217,217
3718,Pet Supermarket,2022-05-20,09:20:02.027305,217,217
3718,Pet Supermarket,2022-06-20,09:15:44.304611,217,217
3718,Pet Supermarket,2022-07-13,15:43:58.245395,216,216
3718,Pet Supermarket,2022-08-05,18:33:06.284781,216,216
3718,Pet Supermarket,2022-08-31,18:14:40.607215,217,217
3718,Pet Supermarket,2022-09-24,09:10:58.538416,219,219
3718,Pet Supermarket,2022-10-19,09:06:47.113797,221,221
3718,Pet Supermarket,2022-11-11,15:28:32.12324,220,220
3718,Pet Supermarket,2022-12-07,09:03:16.554578,220,220
3718,Pet Supermarket,2023-01-04,09:59:13.427116,220,220
3718,Pet Supermarket,2023-01-26,18:30:57.833209,220,220
3718,Pet Supermarket,2023-02-27,23:32:17.1412,221,221
3718,Pet Supermarket,2023-04-03,18:24:23.831976,218,218
3718,Pet Supermarket,2023-05-09,09:33:00.46205,219,219
3718,Pet Supermarket,2023-06-15,00:20:12.351751,224,224
3718,Pet Supermarket,2023-07-08,09:06:25.325046,224,224
3718,Pet Supermarket,2023-08-11,17:04:19.273497,224,224
3718,Pet Supermarket,2023-09-06,18:55:51.773854,224,224
3718,Pet Supermarket,2023-10-05,21:04:59.329314,224,224
3718,Pet Supermarket,2023-10-29,20:40:48.233726,224,224
3718,Pet Supermarket,2023-11-22,09:01:40.093348,226,226
3718,Pet Supermarket,2023-12-15,16:14:18.335741,226,226
3718,Pet Supermarket,2024-01-19,23:56:29.729313,228,228
3718,Pet Supermarket,2024-02-16,09:04:32.78026,227,227
3718,Pet Supermarket,2024-03-14,09:57:19.905834,228,228
3718,Pet Supermarket,2024-04-08,09:25:48.521039,228,228
3718,Pet Supermarket,2024-05-07,09:10:05.760515,229,229
3718,Pet Supermarket,2024-06-03,15:44:43.17183,229,229
3718,Pet Supermarket,2024-06-03,16:08:51.56527,229,229
3718,Pet Supermarket,2024-08-15,21:07:07.028209,229,229
3718,Pet Supermarket,2024-10-31,09:06:52.16683,229,225
3718,Pet Supermarket,2024-11-20,21:37:57.260405,229,229
3718,Pet Supermarket,2024-12-14,09:26:05.799733,229,229
3718,Pet Supermarket,2025-01-07,09:04:31.474423,229,229
3718,Pet Supermarket,2025-01-31,09:02:29.601623,229,229
3718,Pet Supermarket,2025-02-24,20:08:58.216096,229,229
3718,Pet Supermarket,2025-02-24,21:28:29.256647,229,229
3718,Pet Supermarket,2025-04-03,19:54:16.89225,229,229
3718,Pet Supermarket,2025-04-28,09:09:23.092516,219,219
3719,Pet Supplies Plus,2017-07-26,15:33:37.282,411,407
3719,Pet Supplies Plus,2017-12-05,09:03:12.645183,425,417
3719,Pet Supplies Plus,2018-01-05,09:00:47.597861,424,423
3719,Pet Supplies Plus,2018-04-07,04:05:34.356331,429,429
3719,Pet Supplies Plus,2018-07-05,20:45:00.522488,440,440
3719,Pet Supplies Plus,2018-10-02,15:10:09.522023,445,445
3719,Pet Supplies Plus,2018-12-28,17:40:16.876858,453,453
3719,Pet Supplies Plus,2019-04-01,17:32:26.501984,459,459
3719,Pet Supplies Plus,2019-06-24,09:03:26.744982,459,459
3719,Pet Supplies Plus,2019-09-17,09:05:02.966242,463,463
3719,Pet Supplies Plus,2019-12-19,16:13:19.555631,479,479
3719,Pet Supplies Plus,2020-03-25,01:24:54.585538,490,490
3719,Pet Supplies Plus,2020-08-06,15:17:58.423197,491,491
3719,Pet Supplies Plus,2020-11-14,09:54:28.780005,494,494
3719,Pet Supplies Plus,2021-03-23,23:09:24.501862,570,567
3719,Pet Supplies Plus,2021-06-17,09:00:57.431372,581,576
3719,Pet Supplies Plus,2021-09-15,09:11:30.86255,588,585
3719,Pet Supplies Plus,2021-12-14,23:05:00.477631,616,608
3719,Pet Supplies Plus,2022-03-18,14:01:13.023487,623,621
3719,Pet Supplies Plus,2022-06-21,09:01:46.184324,641,628
3719,Pet Supplies Plus,2022-07-14,14:26:11.598979,635,628
3719,Pet Supplies Plus,2022-08-08,09:02:16.682242,638,634
3719,Pet Supplies Plus,2022-09-01,16:07:20.030283,640,635
3719,Pet Supplies Plus,2022-09-26,09:03:13.903263,644,637
3719,Pet Supplies Plus,2022-10-25,16:29:16.370221,649,644
3719,Pet Supplies Plus,2022-11-18,16:35:16.53968,653,647
3719,Pet Supplies Plus,2022-12-12,14:29:19.359074,666,651
3719,Pet Supplies Plus,2023-01-09,09:03:40.946979,669,665
3719,Pet Supplies Plus,2023-02-09,15:37:52.374919,672,669
3719,Pet Supplies Plus,2023-03-15,16:01:25.046979,687,681
3719,Pet Supplies Plus,2023-04-20,01:02:07.288098,693,687
3719,Pet Supplies Plus,2023-05-26,09:18:56.986153,698,695
3719,Pet Supplies Plus,2023-06-24,10:34:19.209985,703,697
3719,Pet Supplies Plus,2023-07-25,09:13:17.693204,707,701
3719,Pet Supplies Plus,2023-08-24,09:14:28.912987,709,705
3719,Pet Supplies Plus,2023-09-20,09:05:56.337871,715,708
3719,Pet Supplies Plus,2023-10-15,14:22:28.971296,718,712
3719,Pet Supplies Plus,2023-11-08,10:13:07.957682,725,712
3719,Pet Supplies Plus,2023-12-02,10:26:48.840395,726,714
3719,Pet Supplies Plus,2023-12-26,10:37:42.381078,727,722
3719,Pet Supplies Plus,2024-01-20,09:00:25.510622,729,722
3719,Pet Supplies Plus,2024-02-16,09:06:16.2743,729,725
3719,Pet Supplies Plus,2024-03-18,18:41:39.213888,732,725
3719,Pet Supplies Plus,2024-04-12,09:39:16.749338,730,726
3719,Pet Supplies Plus,2024-05-11,09:05:12.596567,734,727
3719,Pet Supplies Plus,2024-06-06,16:31:18.909369,735,732
3719,Pet Supplies Plus,2024-07-01,13:21:28.690265,738,734
3719,Pet Supplies Plus,2024-07-25,09:22:49.266188,738,734
3719,Pet Supplies Plus,2024-08-19,09:02:50.829024,737,734
3719,Pet Supplies Plus,2024-09-17,09:00:52.282655,741,734
3719,Pet Supplies Plus,2024-10-11,09:00:48.365836,740,735
3719,Pet Supplies Plus,2024-11-04,09:06:07.250499,741,737
3719,Pet Supplies Plus,2024-11-28,09:02:01.291489,744,738
3719,Pet Supplies Plus,2024-12-24,18:13:57.135103,746,738
3719,Pet Supplies Plus,2025-01-21,22:26:43.957385,742,736
3719,Pet Supplies Plus,2025-02-14,09:09:27.698182,739,731
3719,Pet Supplies Plus,2025-03-10,09:11:19.0492,738,730
3720,Pet Valu,2017-07-27,16:22:28.466,340,340
3720,Pet Valu,2017-11-10,17:05:55.217051,359,359
3720,Pet Valu,2017-12-11,09:00:06.425329,365,365
3720,Pet Valu,2018-01-10,09:01:09.626269,371,371
3720,Pet Valu,2018-02-16,03:10:08.821185,712,301
3720,Pet Valu,2018-05-29,23:26:34.220073,726,312
3720,Pet Valu,2018-08-27,17:39:49.213345,730,315
3720,Pet Valu,2018-11-14,00:08:28.682298,830,373
3720,Pet Valu,2019-02-11,09:02:50.3224,838,374
3720,Pet Valu,2019-05-09,02:28:11.81033,844,377
3720,Pet Valu,2019-06-01,09:39:02.251476,843,377
3720,Pet Valu,2019-06-24,22:21:51.567556,844,377
3720,Pet Valu,2019-07-24,16:35:18.398271,843,376
3720,Pet Valu,2019-08-24,09:38:46.32397,844,376
3720,Pet Valu,2019-09-18,09:02:07.705117,843,375
3720,Pet Valu,2019-11-04,21:42:01.544703,842,376
3720,Pet Valu,2019-12-10,09:01:00.409715,848,375
3720,Pet Valu,2020-01-07,12:54:55.074668,850,374
3720,Pet Valu,2020-02-02,01:01:50.7595,850,374
3720,Pet Valu,2020-03-03,09:06:27.1403,848,372
3720,Pet Valu,2020-05-16,19:32:38.887486,844,369
3720,Pet Valu,2020-06-20,09:39:34.131993,847,369
3720,Pet Valu,2020-07-24,13:50:10.894599,843,366
3720,Pet Valu,2020-09-09,17:18:18.998124,960,366
3720,Pet Valu,2020-10-10,11:53:52.770311,957,360
3720,Pet Valu,2020-11-05,15:47:06.582573,898,360
3720,Pet Valu,2020-11-28,09:02:01.951971,953,360
3720,Pet Valu,2020-12-21,09:00:56.753158,966,359
3720,Pet Valu,2021-01-29,22:35:30.473038,616,8
3720,Pet Valu,2021-03-03,10:29:39.577676,616,8
3720,Pet Valu,2021-03-27,09:00:22.012881,618,8
3720,Pet Valu,2021-04-21,09:00:25.891347,619,8
3720,Pet Valu,2021-05-17,09:22:50.874762,621,8
3720,Pet Valu,2021-06-10,09:14:17.6368,621,8
3720,Pet Valu,2021-07-05,09:24:16.982294,625,8
3720,Pet Valu,2021-08-02,09:25:24.245322,630,12
3720,Pet Valu,2021-09-03,09:00:26.231213,633,12
3720,Pet Valu,2021-09-27,09:00:17.266105,635,12
3720,Pet Valu,2021-10-28,09:10:07.4213,637,12
3720,Pet Valu,2021-11-25,09:01:00.708908,638,12
3720,Pet Valu,2021-12-07,17:36:27.234306,629,0
3720,Pet Valu,2021-12-14,17:41:36.980995,631,0
3720,Pet Valu,2022-01-07,09:01:17.382067,631,0
3720,Pet Valu,2022-02-02,09:02:01.118146,631,0
3720,Pet Valu,2022-02-28,09:00:38.794396,631,0
3720,Pet Valu,2022-03-24,19:06:35.320559,631,0
3720,Pet Valu,2022-04-22,09:16:49.068394,631,0
3720,Pet Valu,2022-05-24,18:17:30.327945,640,0
3720,Pet Valu,2022-06-25,09:02:58.81504,644,0
3720,Pet Valu,2022-07-18,20:09:57.668392,648,0
3720,Pet Valu,2022-08-11,09:02:54.424598,647,0
3720,Pet Valu,2022-09-05,09:06:51.389345,647,0
3720,Pet Valu,2022-10-01,11:24:26.291819,653,0
3720,Pet Valu,2022-10-27,09:14:31.194744,654,0
3720,Pet Valu,2022-11-21,09:00:57.236278,657,0
3720,Pet Valu,2022-12-14,15:39:43.995303,666,0
3720,Pet Valu,2023-01-11,09:04:36.467782,665,0
3720,Pet Valu,2023-02-09,15:43:07.021539,669,0
3720,Pet Valu,2023-03-15,09:10:21.325122,670,0
3720,Pet Valu,2023-04-19,23:49:55.068298,673,0
3720,Pet Valu,2023-05-26,09:17:11.949949,676,0
3720,Pet Valu,2023-06-24,10:26:25.262757,676,0
3720,Pet Valu,2023-07-25,09:16:14.775757,678,0
3720,Pet Valu,2023-08-24,09:51:30.087645,682,0
3720,Pet Valu,2023-09-20,09:11:46.230782,684,0
3720,Pet Valu,2023-10-15,14:21:30.46804,687,0
3720,Pet Valu,2023-11-08,09:22:07.482549,689,0
3720,Pet Valu,2023-12-02,09:40:44.071043,698,0
3720,Pet Valu,2023-12-26,10:00:42.671881,699,0
3720,Pet Valu,2024-01-19,09:25:55.086647,699,0
3720,Pet Valu,2024-02-15,09:44:43.829873,703,0
3720,Pet Valu,2024-03-14,09:12:30.749017,707,0
3720,Pet Valu,2024-05-08,18:42:20.564281,709,0
3720,Pet Valu,2024-07-23,09:05:18.956534,711,0
3720,Pet Valu,2024-09-13,09:04:30.770936,714,0
3720,Pet Valu,2024-10-07,09:23:44.299891,715,0
3720,Pet Valu,2024-10-31,09:10:56.734723,717,0
3720,Pet Valu,2024-11-28,23:11:42.889605,717,0
3720,Pet Valu,2024-12-23,09:04:43.620492,717,0
3720,Pet Valu,2025-01-16,09:06:14.222214,719,0
3720,Pet Valu,2025-03-07,09:12:22.223639,720,0
3720,Pet Valu,2025-04-01,09:00:55.473287,720,0
3720,Pet Valu,2025-04-25,09:01:01.886969,720,0
3721,Pet's Barn,2017-06-06,22:34:02.582,21,21
3721,Pet's Barn,2017-12-01,09:01:01.357798,21,21
3721,Pet's Barn,2018-01-01,09:00:17.511151,21,21
3721,Pet's Barn,2018-01-31,09:01:48.334851,21,21
3721,Pet's Barn,2018-05-02,09:01:28.659299,21,21
3721,Pet's Barn,2018-07-30,09:03:13.202651,22,21
3721,Pet's Barn,2018-10-29,09:04:54.1834,22,22
3721,Pet's Barn,2019-01-25,16:28:50.523585,22,22
3721,Pet's Barn,2019-04-25,09:00:51.050958,22,22
3721,Pet's Barn,2019-07-20,09:05:35.501005,22,22
3721,Pet's Barn,2019-10-11,12:37:46.188622,22,22
3721,Pet's Barn,2020-01-03,22:27:33.362414,22,22
3721,Pet's Barn,2020-05-19,11:05:37.076412,22,22
3721,Pet's Barn,2020-08-18,09:35:40.418032,22,22
3721,Pet's Barn,2020-11-18,09:16:45.568182,22,22
3721,Pet's Barn,2021-02-22,09:01:44.199905,22,22
3721,Pet's Barn,2021-05-18,09:17:13.17049,22,22
3721,Pet's Barn,2021-08-12,09:30:41.1523,22,22
3721,Pet's Barn,2021-11-11,09:03:54.887441,22,22
3721,Pet's Barn,2022-02-05,09:00:31.721255,22,22
3721,Pet's Barn,2022-05-06,09:02:36.686795,21,21
3721,Pet's Barn,2022-07-29,09:02:16.298836,21,21
3721,Pet's Barn,2022-10-24,09:04:47.617675,21,21
3721,Pet's Barn,2023-01-19,14:06:09.697536,22,22
3721,Pet's Barn,2023-02-17,09:02:40.256581,22,22
3721,Pet's Barn,2023-03-21,09:38:33.393834,22,22
3721,Pet's Barn,2023-04-24,09:08:39.289563,22,22
3721,Pet's Barn,2023-05-31,10:04:22.516385,22,22
3721,Pet's Barn,2023-06-28,10:23:35.891013,22,22
3721,Pet's Barn,2023-08-02,09:06:02.473092,22,22
3721,Pet's Barn,2023-08-29,09:00:52.686623,22,22
3721,Pet's Barn,2023-09-25,16:02:06.898009,22,22
3721,Pet's Barn,2023-10-19,09:52:28.350229,22,22
3721,Pet's Barn,2023-11-12,03:50:31.315286,22,22
3721,Pet's Barn,2023-12-06,18:49:35.698371,22,22
3721,Pet's Barn,2024-01-02,09:02:50.973818,22,22
3721,Pet's Barn,2024-01-26,09:05:51.352604,22,22
3721,Pet's Barn,2024-02-22,09:08:27.477905,22,22
3721,Pet's Barn,2024-04-17,09:00:28.274653,22,22
3721,Pet's Barn,2024-11-15,20:23:09.484261,23,23
3721,Pet's Barn,2025-05-08,09:39:56.935501,24,24
3722,PetPeople,2017-05-29,15:56:58.689,34,34
3722,PetPeople,2018-01-01,01:33:02,39,39
3722,PetPeople,2018-01-31,05:30:09.886556,40,40
3722,PetPeople,2018-05-01,09:00:28.250311,41,41
3722,PetPeople,2018-07-30,15:31:48.253313,41,41
3722,PetPeople,2018-10-29,09:01:11.238907,42,42
3722,PetPeople,2019-01-25,16:25:41.171527,42,42
3722,PetPeople,2019-04-24,09:30:11.943221,43,43
3722,PetPeople,2019-05-27,17:09:45.409317,62,62
3722,PetPeople,2019-06-20,22:43:52.808092,63,63
3722,PetPeople,2019-07-17,16:59:18.46032,65,65
3722,PetPeople,2019-08-22,20:32:59.055077,66,66
3722,PetPeople,2019-09-16,21:30:21.108255,67,67
3722,PetPeople,2019-10-10,09:01:47.340829,67,67
3722,PetPeople,2019-11-15,21:41:54.983719,69,69
3722,PetPeople,2019-12-18,21:53:49.029758,70,70
3722,PetPeople,2020-01-11,09:17:29.105936,70,70
3722,PetPeople,2020-02-04,09:04:23.019144,71,71
3722,PetPeople,2020-03-10,18:26:40.709033,72,72
3722,PetPeople,2020-06-16,22:31:00.465997,71,71
3722,PetPeople,2020-07-21,22:48:57.977188,69,69
3722,PetPeople,2020-08-21,09:56:38.396718,69,69
3722,PetPeople,2020-09-24,10:52:05.58069,69,69
3722,PetPeople,2020-10-28,17:23:43.827642,68,68
3722,PetPeople,2020-11-25,00:01:24.074116,69,69
3722,PetPeople,2020-12-21,18:47:23.356167,70,70
3722,PetPeople,2021-01-25,09:17:13.393183,71,71
3722,PetPeople,2021-02-27,09:03:24.162627,71,71
3722,PetPeople,2021-03-25,09:27:30.004762,71,71
3722,PetPeople,2021-04-19,17:56:12.529103,72,72
3722,PetPeople,2021-05-15,09:54:20.941469,73,73
3722,PetPeople,2021-06-09,09:02:03.983461,73,73
3722,PetPeople,2021-07-03,09:20:03.865952,73,73
3722,PetPeople,2021-07-30,09:12:37.983477,73,73
3722,PetPeople,2021-08-31,09:18:49.470072,75,74
3722,PetPeople,2021-09-24,16:00:40.28141,75,74
3722,PetPeople,2021-10-28,07:50:29.533175,75,75
3722,PetPeople,2021-11-25,09:00:39.673775,75,75
3722,PetPeople,2021-12-20,09:12:01.113057,75,75
3722,PetPeople,2022-01-13,09:07:17.684777,75,75
3722,PetPeople,2022-02-08,09:12:58.471427,75,75
3722,PetPeople,2022-03-05,10:12:39.974437,76,76
3722,PetPeople,2022-03-29,09:03:31.244954,77,77
3722,PetPeople,2022-04-28,09:01:07.591988,77,77
3722,PetPeople,2022-05-28,09:13:24.517256,77,77
3722,PetPeople,2022-06-28,09:13:52.035647,77,77
3722,PetPeople,2022-07-25,18:45:18.817677,77,77
3722,PetPeople,2022-08-22,16:08:56.364358,77,77
3722,PetPeople,2022-09-15,09:07:27.199409,77,77
3722,PetPeople,2022-10-11,09:05:50.045558,77,77
3722,PetPeople,2022-11-04,09:33:24.343197,77,77
3722,PetPeople,2022-11-29,09:04:30.246774,77,77
3722,PetPeople,2022-12-24,09:11:41.589595,77,77
3722,PetPeople,2023-01-21,09:04:33.021847,75,75
3722,PetPeople,2023-02-18,09:13:19.780065,77,77
3722,PetPeople,2023-03-13,16:37:06.231276,75,75
3722,PetPeople,2023-04-19,17:30:03.617537,77,77
3722,PetPeople,2023-05-26,19:00:40.44793,168,168
3722,PetPeople,2023-06-27,00:14:10.850308,168,168
3722,PetPeople,2023-09-07,20:03:59.298813,170,170
3722,PetPeople,2023-10-11,19:03:36.465617,169,169
3722,PetPeople,2023-11-10,01:15:31.788687,169,169
3722,PetPeople,2023-12-08,00:15:25.915844,168,168
3723,PetSense,2017-07-26,22:11:30.068,161,161
3723,PetSense,2017-12-12,15:56:45,169,169
3723,PetSense,2018-01-12,09:00:16.112753,169,169
3723,PetSense,2018-02-16,03:09:58.759107,169,169
3723,PetSense,2018-05-17,09:02:04.567168,184,184
3723,PetSense,2018-08-13,09:09:41.827478,184,184
3723,PetSense,2018-11-12,09:02:02.850356,186,186
3723,PetSense,2019-02-08,19:20:38.03143,177,177
3723,PetSense,2019-05-08,13:20:22.416107,180,180
3723,PetSense,2019-05-31,21:47:56.2777,177,177
3723,PetSense,2019-06-25,17:44:14.587052,180,178
3723,PetSense,2019-07-23,09:02:49.980036,180,178
3723,PetSense,2019-08-23,22:26:32.796756,180,178
3723,PetSense,2019-09-17,23:02:26.007707,180,179
3723,PetSense,2019-10-10,23:29:53.229554,180,179
3723,PetSense,2019-10-17,15:06:47.537256,176,176
3723,PetSense,2019-11-15,02:16:46.128615,182,182
3723,PetSense,2019-12-18,09:03:41.894461,182,182
3723,PetSense,2020-01-11,09:04:22.885017,182,182
3723,PetSense,2020-02-01,21:55:44.947155,181,179
3723,PetSense,2020-03-03,09:03:37.334202,182,180
3723,PetSense,2020-05-16,19:31:53.556933,182,180
3723,PetSense,2020-06-20,09:37:59.96954,183,183
3723,PetSense,2020-07-24,13:48:32.211674,183,182
3723,PetSense,2020-08-24,10:18:54.861585,184,183
3723,PetSense,2020-09-28,16:58:29.979953,186,185
3723,PetSense,2020-11-03,09:00:55.45368,187,186
3723,PetSense,2020-11-27,09:02:06.869852,188,187
3723,PetSense,2020-12-19,09:00:55.604323,186,186
3723,PetSense,2021-01-21,09:07:24.343064,184,184
3723,PetSense,2021-02-23,14:00:34.078355,183,183
3723,PetSense,2021-03-24,23:56:29.812119,183,183
3723,PetSense,2021-04-19,09:24:06.497723,183,183
3723,PetSense,2021-05-14,09:26:05.879828,188,183
3723,PetSense,2021-06-07,09:23:30.775392,188,184
3723,PetSense,2021-07-01,09:38:32.714121,188,184
3723,PetSense,2021-07-28,09:04:58.616623,188,185
3723,PetSense,2021-08-25,09:03:21.709274,188,185
3723,PetSense,2021-09-22,09:08:11.610455,188,185
3723,PetSense,2021-10-28,19:39:31.162476,189,187
3723,PetSense,2021-11-25,09:30:45.338791,189,187
3723,PetSense,2021-12-20,09:15:51.473759,189,187
3723,PetSense,2022-01-13,19:01:22.683844,189,187
3723,PetSense,2022-02-08,09:26:32.729941,189,187
3723,PetSense,2022-03-07,09:00:52.82234,189,187
3723,PetSense,2022-03-30,15:02:19.717497,189,187
3723,PetSense,2022-04-29,09:03:57.12331,189,187
3723,PetSense,2022-05-28,09:21:44.174808,189,187
3723,PetSense,2022-06-28,09:16:07.904413,189,187
3723,PetSense,2022-07-25,18:51:19.049471,189,187
3723,PetSense,2022-08-22,16:11:27.301882,189,187
3723,PetSense,2022-09-15,09:09:03.992775,189,187
3723,PetSense,2022-10-11,09:07:45.101128,189,187
3723,PetSense,2022-11-04,18:41:05.52386,189,187
3723,PetSense,2022-11-29,09:06:18.049985,189,187
3723,PetSense,2022-12-24,09:08:18.991173,189,187
3723,PetSense,2023-01-21,09:03:17.802581,189,187
3723,PetSense,2023-02-18,09:11:26.256514,189,187
3723,PetSense,2023-03-23,09:16:06.177806,189,187
3723,PetSense,2023-05-03,16:58:13.16238,189,187
3723,PetSense,2023-06-08,09:07:31.796333,189,187
3723,PetSense,2023-07-03,09:05:56.035108,189,187
3723,PetSense,2023-08-15,17:30:01.470444,194,192
3723,PetSense,2023-09-09,12:17:54.103822,194,192
3723,PetSense,2023-10-02,21:36:43.025365,194,192
3723,PetSense,2023-10-27,09:01:01.657081,194,192
3723,PetSense,2023-11-19,15:43:55.573306,194,192
3723,PetSense,2023-12-13,09:03:33.660247,194,192
3723,PetSense,2024-01-08,14:25:40.9827,194,192
3723,PetSense,2024-02-03,09:57:16.992645,194,192
3723,PetSense,2024-03-02,09:00:20.547019,194,192
3723,PetSense,2024-03-26,09:00:30.826025,194,192
3723,PetSense,2024-04-20,09:03:27.34254,194,192
3723,PetSense,2024-05-20,09:19:18.782147,194,192
3723,PetSense,2024-06-13,09:40:57.306188,194,192
3723,PetSense,2024-07-08,09:21:19.622175,194,192
3723,PetSense,2024-08-02,09:06:17.770345,194,192
3723,PetSense,2024-08-29,09:12:15.604944,194,192
3723,PetSense,2024-09-24,09:37:14.180162,194,192
3723,PetSense,2024-10-18,10:31:47.079728,194,192
3723,PetSense,2024-11-12,19:45:37.8294,194,192
3723,PetSense,2024-12-06,09:12:22.568295,194,192
3723,PetSense,2024-12-30,09:15:23.254385,194,192
3723,PetSense,2025-01-23,09:10:20.339147,194,192
3723,PetSense,2025-02-05,17:51:23.664257,207,206
3723,PetSense,2025-04-24,13:41:20.539358,207,206
3724,PetSmart,2017-07-24,20:23:58.950582,1427,1416
